PartitionKey,timeOfTweet,,,Prob,0.695411405
Hillary Clinton,Sun Feb 28 15:04:03 +0000 2016,,,0.712875307,25.11305055
Hillary Clinton,Sun Feb 28 15:04:03 +0000 2016,,,0.704233587,12.68627708
Hillary Clinton,Sun Feb 28 15:04:04 +0000 2016,,,0.733252287,54.41510089
Hillary Clinton,Sun Feb 28 15:04:04 +0000 2016,,,0.69352299,-2.715536748
Hillary Clinton,Sun Feb 28 15:04:04 +0000 2016,,,0.742872775,68.24934049
Hillary Clinton,Sun Feb 28 15:04:04 +0000 2016,,,0.695682406,0.38969849
Hillary Clinton,Sun Feb 28 15:04:05 +0000 2016,,,0.722726405,39.2789068
Hillary Clinton,Sun Feb 28 15:04:05 +0000 2016,,,0.722272873,38.62672883
Hillary Clinton,Sun Feb 28 15:04:06 +0000 2016,,,0.70210886,9.630924549
Hillary Clinton,Sun Feb 28 15:04:07 +0000 2016,,,0.733252287,54.41510089
Hillary Clinton,Sun Feb 28 15:04:07 +0000 2016,,,0.748236835,75.96284642
Hillary Clinton,Sun Feb 28 15:04:08 +0000 2016,,,0.757910967,89.87422597
Hillary Clinton,Sun Feb 28 15:04:09 +0000 2016,,,0.70210886,9.630924549
Hillary Clinton,Sun Feb 28 15:04:10 +0000 2016,,,0.708456516,18.75883927
Hillary Clinton,Sun Feb 28 15:04:11 +0000 2016,,,0.64966625,-65.78142792
Hillary Clinton,Sun Feb 28 15:04:12 +0000 2016,,,0.732809603,53.77852232
Hillary Clinton,Sun Feb 28 15:04:13 +0000 2016,,,0.70210886,9.630924549
Hillary Clinton,Sun Feb 28 15:04:14 +0000 2016,,,0.70210886,9.630924549
Hillary Clinton,Sun Feb 28 15:04:14 +0000 2016,,,0.702581823,10.31104425
Hillary Clinton,Sun Feb 28 15:04:15 +0000 2016,,,0.70187223,9.290651154
Hillary Clinton,Sun Feb 28 15:04:15 +0000 2016,,,0.660146415,-50.71097477
Hillary Clinton,Sun Feb 28 15:04:15 +0000 2016,,,0.720909476,36.66616708
Hillary Clinton,Sun Feb 28 15:04:15 +0000 2016,,,0.704233587,12.68627708
Hillary Clinton,Sun Feb 28 15:04:16 +0000 2016,,,0.661667287,-48.52396434
Hillary Clinton,Sun Feb 28 15:04:16 +0000 2016,,,0.661667287,-48.52396434
Hillary Clinton,Sun Feb 28 15:04:16 +0000 2016,,,0.661667287,-48.52396434
Hillary Clinton,Sun Feb 28 15:04:16 +0000 2016,,,0.690388858,-7.222411349
Hillary Clinton,Sun Feb 28 15:04:18 +0000 2016,,,0.661667287,-48.52396434
Hillary Clinton,Sun Feb 28 15:04:18 +0000 2016,,,0.724084318,41.23158257
Hillary Clinton,Sun Feb 28 15:04:19 +0000 2016,,,0.691355109,-5.832944636
Hillary Clinton,Sun Feb 28 15:04:19 +0000 2016,,,0.706349492,15.7289436
Hillary Clinton,Sun Feb 28 15:04:19 +0000 2016,,,0.686993897,-12.10435745
Hillary Clinton,Sun Feb 28 15:04:19 +0000 2016,,,0.701161742,8.268971045
Hillary Clinton,Sun Feb 28 15:04:20 +0000 2016,,,0.686993897,-12.10435745
Hillary Clinton,Sun Feb 28 15:04:20 +0000 2016,,,0.660146415,-50.71097477
Hillary Clinton,Sun Feb 28 15:04:20 +0000 2016,,,0.673463821,-31.5605756
Hillary Clinton,Sun Feb 28 15:04:21 +0000 2016,,,0.691355109,-5.832944636
Hillary Clinton,Sun Feb 28 15:04:21 +0000 2016,,,0.660400093,-50.34618639
Hillary Clinton,Sun Feb 28 15:04:21 +0000 2016,,,0.673961103,-30.84548523
Hillary Clinton,Sun Feb 28 15:04:21 +0000 2016,,,0.689178705,-8.962608578
Hillary Clinton,Sun Feb 28 15:04:21 +0000 2016,,,0.660400093,-50.34618639
Hillary Clinton,Sun Feb 28 15:04:22 +0000 2016,,,0.684800804,-15.25802014
Hillary Clinton,Sun Feb 28 15:04:22 +0000 2016,,,0.708456516,18.75883927
Hillary Clinton,Sun Feb 28 15:04:22 +0000 2016,,,0.671470821,-34.42650501
Hillary Clinton,Sun Feb 28 15:04:22 +0000 2016,,,0.750573397,79.3228172
Hillary Clinton,Sun Feb 28 15:04:23 +0000 2016,,,0.660400093,-50.34618639
Hillary Clinton,Sun Feb 28 15:04:23 +0000 2016,,,0.711019635,22.44459849
Hillary Clinton,Sun Feb 28 15:04:23 +0000 2016,,,0.686993897,-12.10435745
Hillary Clinton,Sun Feb 28 15:04:23 +0000 2016,,,0.733252287,54.41510089
Hillary Clinton,Sun Feb 28 15:04:23 +0000 2016,,,0.622976899,-104.1606532
Hillary Clinton,Sun Feb 28 15:04:24 +0000 2016,,,0.6828444,-18.07132459
Hillary Clinton,Sun Feb 28 15:04:24 +0000 2016,,,0.680389822,-21.6010021
Hillary Clinton,Sun Feb 28 15:04:25 +0000 2016,,,0.660400093,-50.34618639
Hillary Clinton,Sun Feb 28 15:04:26 +0000 2016,,,0.662679374,-47.06858556
Hillary Clinton,Sun Feb 28 15:04:27 +0000 2016,,,0.678418875,-24.43521935
Hillary Clinton,Sun Feb 28 15:04:27 +0000 2016,,,0.682599366,-18.42368292
Hillary Clinton,Sun Feb 28 15:04:29 +0000 2016,,,0.6862638,-13.15423526
Hillary Clinton,Sun Feb 28 15:04:29 +0000 2016,,,0.691596389,-5.485984551
Hillary Clinton,Sun Feb 28 15:04:30 +0000 2016,,,0.660146415,-50.71097477
Hillary Clinton,Sun Feb 28 15:04:30 +0000 2016,,,0.661667287,-48.52396434
Hillary Clinton,Sun Feb 28 15:04:31 +0000 2016,,,0.741194844,65.83647957
Hillary Clinton,Sun Feb 28 15:04:33 +0000 2016,,,0.698310018,4.168198498
Hillary Clinton,Sun Feb 28 15:04:35 +0000 2016,,,0.686993897,-12.10435745
Hillary Clinton,Sun Feb 28 15:04:35 +0000 2016,,,0.718856752,33.71435469
Hillary Clinton,Sun Feb 28 15:04:37 +0000 2016,,,0.691837549,-5.139197026
Hillary Clinton,Sun Feb 28 15:04:39 +0000 2016,,,0.736996293,59.7989729
Hillary Clinton,Sun Feb 28 15:04:41 +0000 2016,,,0.634854853,-87.08018271
Hillary Clinton,Sun Feb 28 15:04:42 +0000 2016,,,0.634854853,-87.08018271
Hillary Clinton,Sun Feb 28 15:04:42 +0000 2016,,,0.733252287,54.41510089
Hillary Clinton,Sun Feb 28 15:04:44 +0000 2016,,,0.717941523,32.3982575
Hillary Clinton,Sun Feb 28 15:04:45 +0000 2016,,,0.684800804,-15.25802014
Hillary Clinton,Sun Feb 28 15:04:48 +0000 2016,,,0.695682406,0.38969849
Hillary Clinton,Sun Feb 28 15:04:48 +0000 2016,,,0.70187223,9.290651154
Hillary Clinton,Sun Feb 28 15:04:49 +0000 2016,,,0.691355109,-5.832944636
Hillary Clinton,Sun Feb 28 15:04:49 +0000 2016,,,0.630385995,-93.50639023
Hillary Clinton,Sun Feb 28 15:04:51 +0000 2016,,,0.680389822,-21.6010021
Hillary Clinton,Sun Feb 28 15:04:51 +0000 2016,,,0.682599425,-18.42359807
Hillary Clinton,Sun Feb 28 15:04:53 +0000 2016,,,0.715242445,28.51698955
Hillary Clinton,Sun Feb 28 15:04:54 +0000 2016,,,0.70210892,9.631010829
Hillary Clinton,Sun Feb 28 15:04:55 +0000 2016,,,0.778640389,119.6830871
Hillary Clinton,Sun Feb 28 15:04:57 +0000 2016,,,0.736777008,59.48364157
Hillary Clinton,Sun Feb 28 15:04:59 +0000 2016,,,0.71380049,26.44346158
Hillary Clinton,Sun Feb 28 15:05:01 +0000 2016,,,0.70187223,9.290651154
Hillary Clinton,Sun Feb 28 15:05:01 +0000 2016,,,0.66821903,-39.10257298
Hillary Clinton,Sun Feb 28 15:05:01 +0000 2016,,,0.70187223,9.290651154
Hillary Clinton,Sun Feb 28 15:05:01 +0000 2016,,,0.70187223,9.290651154
Hillary Clinton,Sun Feb 28 15:05:03 +0000 2016,,,0.738091052,61.37323382
Hillary Clinton,Sun Feb 28 15:05:03 +0000 2016,,,0.691355109,-5.832944636
Hillary Clinton,Sun Feb 28 15:05:06 +0000 2016,,,0.733252287,54.41510089
Hillary Clinton,Sun Feb 28 15:05:07 +0000 2016,,,0.708456516,18.75883927
Hillary Clinton,Sun Feb 28 15:05:07 +0000 2016,,,0.669221342,-37.66125063
Hillary Clinton,Sun Feb 28 15:05:08 +0000 2016,,,0.686993897,-12.10435745
Hillary Clinton,Sun Feb 28 15:05:08 +0000 2016,,,0.70187223,9.290651154
Hillary Clinton,Sun Feb 28 15:55:51 +0000 2016,,,0.748236835,75.96284642
Hillary Clinton,Sun Feb 28 15:55:52 +0000 2016,,,0.634854853,-87.08018271
Hillary Clinton,Sun Feb 28 15:55:52 +0000 2016,,,0.695682406,0.38969849
Hillary Clinton,Sun Feb 28 15:55:52 +0000 2016,,,0.662679374,-47.06858556
Hillary Clinton,Sun Feb 28 15:55:52 +0000 2016,,,0.708456516,18.75883927
Hillary Clinton,Sun Feb 28 15:55:53 +0000 2016,,,0.743736029,69.49069775
Hillary Clinton,Sun Feb 28 15:55:53 +0000 2016,,,0.669221342,-37.66125063
Hillary Clinton,Sun Feb 28 15:55:53 +0000 2016,,,0.757703364,89.57569333
Hillary Clinton,Sun Feb 28 15:55:54 +0000 2016,,,0.625696003,-100.2505879
Hillary Clinton,Sun Feb 28 15:55:55 +0000 2016,,,0.704469144,13.02500751
Hillary Clinton,Sun Feb 28 15:55:56 +0000 2016,,,0.750149667,78.71349443
Hillary Clinton,Sun Feb 28 15:55:56 +0000 2016,,,0.737434566,60.42920846
Hillary Clinton,Sun Feb 28 15:55:56 +0000 2016,,,0.754365385,84.77568721
Hillary Clinton,Sun Feb 28 15:55:57 +0000 2016,,,0.682599366,-18.42368292
Hillary Clinton,Sun Feb 28 15:55:57 +0000 2016,,,0.680635691,-21.24744305
Hillary Clinton,Sun Feb 28 15:55:57 +0000 2016,,,0.684556544,-15.60926546
Hillary Clinton,Sun Feb 28 15:55:57 +0000 2016,,,0.730811715,50.90556397
Hillary Clinton,Sun Feb 28 15:55:58 +0000 2016,,,0.658685803,-52.81133146
Hillary Clinton,Sun Feb 28 15:55:59 +0000 2016,,,0.738746464,62.31571477
Hillary Clinton,Sun Feb 28 15:56:02 +0000 2016,,,0.69352299,-2.715536748
Hillary Clinton,Sun Feb 28 15:56:02 +0000 2016,,,0.711019635,22.44459849
Hillary Clinton,Sun Feb 28 15:56:02 +0000 2016,,,0.732588112,53.46001877
Hillary Clinton,Sun Feb 28 15:56:02 +0000 2016,,,0.700034797,6.648426729
Hillary Clinton,Sun Feb 28 15:56:03 +0000 2016,,,0.750149667,78.71349443
Hillary Clinton,Sun Feb 28 15:56:04 +0000 2016,,,0.692560554,-4.0995175
Hillary Clinton,Sun Feb 28 15:56:04 +0000 2016,,,0.711019635,22.44459849
Hillary Clinton,Sun Feb 28 15:56:04 +0000 2016,,,0.756246805,87.48116484
Hillary Clinton,Sun Feb 28 15:56:05 +0000 2016,,,0.776684761,116.8708985
Hillary Clinton,Sun Feb 28 15:56:07 +0000 2016,,,0.70210886,9.630924549
Hillary Clinton,Sun Feb 28 15:56:08 +0000 2016,,,0.742656708,67.93863664
Hillary Clinton,Sun Feb 28 15:56:09 +0000 2016,,,0.706349492,15.7289436
Hillary Clinton,Sun Feb 28 15:56:10 +0000 2016,,,0.676936507,-26.56686112
Hillary Clinton,Sun Feb 28 15:56:11 +0000 2016,,,0.717941463,32.39817122
Hillary Clinton,Sun Feb 28 15:56:11 +0000 2016,,,0.733252287,54.41510089
Hillary Clinton,Sun Feb 28 15:56:13 +0000 2016,,,0.724987268,42.53002259
Hillary Clinton,Sun Feb 28 15:56:14 +0000 2016,,,0.761421502,94.92236722
Hillary Clinton,Sun Feb 28 15:56:14 +0000 2016,,,0.659130633,-52.17166695
Hillary Clinton,Sun Feb 28 15:56:15 +0000 2016,,,0.689178705,-8.962608578
Hillary Clinton,Sun Feb 28 15:56:15 +0000 2016,,,0.694483817,-1.333869733
Hillary Clinton,Sun Feb 28 15:56:16 +0000 2016,,,0.718628109,33.38556659
Hillary Clinton,Sun Feb 28 15:56:16 +0000 2016,,,0.722953022,39.60478153
Hillary Clinton,Sun Feb 28 15:56:18 +0000 2016,,,0.757703364,89.57569333
Hillary Clinton,Sun Feb 28 15:56:20 +0000 2016,,,0.740923584,65.44640832
Hillary Clinton,Sun Feb 28 15:56:20 +0000 2016,,,0.734798074,56.63793904
Hillary Clinton,Sun Feb 28 15:56:20 +0000 2016,,,0.689420938,-8.614278081
Hillary Clinton,Sun Feb 28 15:56:21 +0000 2016,,,0.726563096,44.79605963
Hillary Clinton,Sun Feb 28 15:56:21 +0000 2016,,,0.75977385,92.55304743
Hillary Clinton,Sun Feb 28 15:56:22 +0000 2016,,,0.582377672,-162.5422482
Hillary Clinton,Sun Feb 28 15:56:22 +0000 2016,,,0.716794848,30.74934149
Hillary Clinton,Sun Feb 28 15:56:23 +0000 2016,,,0.708456516,18.75883927
Hillary Clinton,Sun Feb 28 15:56:23 +0000 2016,,,0.717941523,32.3982575
Hillary Clinton,Sun Feb 28 15:56:24 +0000 2016,,,0.673712552,-31.20290099
Hillary Clinton,Sun Feb 28 15:56:24 +0000 2016,,,0.738964736,62.6295894
Hillary Clinton,Sun Feb 28 15:56:25 +0000 2016,,,0.706349492,15.7289436
Hillary Clinton,Sun Feb 28 15:56:26 +0000 2016,,,0.641904593,-76.94267282
Hillary Clinton,Sun Feb 28 15:56:26 +0000 2016,,,0.673961103,-30.84548523
Hillary Clinton,Sun Feb 28 15:56:26 +0000 2016,,,0.73918283,62.94320807
Hillary Clinton,Sun Feb 28 15:56:26 +0000 2016,,,0.646570861,-70.23259017
Hillary Clinton,Sun Feb 28 15:56:27 +0000 2016,,,0.686993897,-12.10435745
Hillary Clinton,Sun Feb 28 15:56:27 +0000 2016,,,0.718856752,33.71435469
Hillary Clinton,Sun Feb 28 15:56:27 +0000 2016,,,0.707521141,17.41377217
Hillary Clinton,Sun Feb 28 15:56:27 +0000 2016,,,0.712875307,25.11305055
Hillary Clinton,Sun Feb 28 15:56:29 +0000 2016,,,0.683823407,-16.66351477
Hillary Clinton,Sun Feb 28 15:56:29 +0000 2016,,,0.733252287,54.41510089
Hillary Clinton,Sun Feb 28 15:56:30 +0000 2016,,,0.726787746,45.11910581
Hillary Clinton,Sun Feb 28 15:56:31 +0000 2016,,,0.7105546,21.77587923
Hillary Clinton,Sun Feb 28 15:56:31 +0000 2016,,,0.7105546,21.77587923
Hillary Clinton,Sun Feb 28 15:56:32 +0000 2016,,,0.754365385,84.77568721
Hillary Clinton,Sun Feb 28 15:56:33 +0000 2016,,,0.712875307,25.11305055
Hillary Clinton,Sun Feb 28 15:56:33 +0000 2016,,,0.673401654,-31.6499716
Hillary Clinton,Sun Feb 28 15:56:33 +0000 2016,,,0.708456516,18.75883927
Hillary Clinton,Sun Feb 28 15:56:33 +0000 2016,,,0.667215228,-40.54603795
Hillary Clinton,Sun Feb 28 15:56:34 +0000 2016,,,0.758118391,90.1725012
Hillary Clinton,Sun Feb 28 15:56:34 +0000 2016,,,0.733252287,54.41510089
Hillary Clinton,Sun Feb 28 15:56:35 +0000 2016,,,0.724536061,41.88118796
Hillary Clinton,Sun Feb 28 15:56:36 +0000 2016,,,0.681188643,-20.45229934
Hillary Clinton,Sun Feb 28 15:56:36 +0000 2016,,,0.716794848,30.74934149
Hillary Clinton,Sun Feb 28 15:56:37 +0000 2016,,,0.771841526,109.9063377
Hillary Clinton,Sun Feb 28 15:56:37 +0000 2016,,,0.69352299,-2.715536748
Hillary Clinton,Sun Feb 28 15:56:38 +0000 2016,,,0.738746464,62.31571477
Hillary Clinton,Sun Feb 28 15:56:41 +0000 2016,,,0.718856752,33.71435469
Hillary Clinton," 'Smart Power' and a Dictator's Fall"" https://t.co/KsfLGvQ5MH-",Sun Feb 28 15:56:41 +0000 2016,,0.725212753,42.8542695
Hillary Clinton,Sun Feb 28 15:56:42 +0000 2016,,,0.722953022,39.60478153
Hillary Clinton,Sun Feb 28 15:56:43 +0000 2016,,,0.753946006,84.17262118
Hillary Clinton,Sun Feb 28 15:56:44 +0000 2016,,,0.772339106,110.6218566
Hillary Clinton,Sun Feb 28 15:56:45 +0000 2016,,,0.718856752,33.71435469
Hillary Clinton,Sun Feb 28 15:56:46 +0000 2016,,,0.680635691,-21.24744305
Hillary Clinton,Sun Feb 28 15:56:47 +0000 2016,,,0.686993897,-12.10435745
Hillary Clinton,Sun Feb 28 15:56:48 +0000 2016,,,0.717941523,32.3982575
Hillary Clinton,Sun Feb 28 15:56:48 +0000 2016,,,0.742440462,67.62767539
Hillary Clinton,Sun Feb 28 15:56:49 +0000 2016,,,0.751841724,81.1466685
Hillary Clinton,Sun Feb 28 15:56:50 +0000 2016,,,0.774519324,113.7570051
Hillary Clinton,Sun Feb 28 15:56:50 +0000 2016,,,0.708456516,18.75883927
Hillary Clinton,Sun Feb 28 15:56:50 +0000 2016,,,0.692560554,-4.0995175
Hillary Clinton,Sun Feb 28 15:56:51 +0000 2016,,,0.689420938,-8.614278081
Hillary Clinton,Sun Feb 28 15:56:51 +0000 2016,,,0.742440462,67.62767539
Hillary Clinton,Sun Feb 28 15:56:53 +0000 2016,,,0.734577596,56.32089218
Hillary Clinton,Sun Feb 28 15:56:57 +0000 2016,,,0.727012277,45.44198087
Hillary Clinton,Sun Feb 28 15:56:57 +0000 2016,,,0.678172052,-24.79015026
Hillary Clinton," 'Smart Power' and a Dictator's Fall"" https://t.co/KsfLGvQ5MH-",Sun Feb 28 15:56:57 +0000 2016,,0.667215228,-40.54603795
John Kasich,Sun Feb 28 15:00:16 +0000 2016,,,0.653261781,-60.61106262
John Kasich,Sun Feb 28 15:00:16 +0000 2016,,,0.740923584,65.44640832
John Kasich,Sun Feb 28 15:00:18 +0000 2016,,,0.750149608,78.71340959
John Kasich,Sun Feb 28 15:00:20 +0000 2016,,,0.710787177,22.11032442
John Kasich,Sun Feb 28 15:00:21 +0000 2016,,,0.725212753,42.8542695
John Kasich,Sun Feb 28 15:00:22 +0000 2016,,,0.704233587,12.68627708
John Kasich,Sun Feb 28 15:00:27 +0000 2016,,,0.675946295,-27.9907837
John Kasich,Sun Feb 28 15:00:28 +0000 2016,,,0.613366246,-117.9807501
John Kasich,Sun Feb 28 15:00:29 +0000 2016,,,0.613366246,-117.9807501
John Kasich,Sun Feb 28 15:00:29 +0000 2016,,,0.641904652,-76.94258798
John Kasich,Sun Feb 28 15:00:31 +0000 2016,,,0.613366246,-117.9807501
John Kasich,Sun Feb 28 15:00:38 +0000 2016,,,0.629858732,-94.26459321
John Kasich,Sun Feb 28 15:00:38 +0000 2016,,,0.613366246,-117.9807501
John Kasich,Sun Feb 28 15:00:40 +0000 2016,,,0.740706384,65.13407522
John Kasich,Sun Feb 28 15:00:50 +0000 2016,,,0.738964736,62.6295894
John Kasich,Sun Feb 28 15:00:50 +0000 2016,,,0.629858732,-94.26459321
John Kasich,Sun Feb 28 15:00:56 +0000 2016,,,0.613366246,-117.9807501
John Kasich,Sun Feb 28 15:00:56 +0000 2016,,,0.629858732,-94.26459321
John Kasich,Sun Feb 28 15:00:57 +0000 2016,,,0.673712552,-31.20290099
John Kasich,Sun Feb 28 15:00:58 +0000 2016,,,0.622976959,-104.1605669
John Kasich,Sun Feb 28 15:01:08 +0000 2016,,,0.613366246,-117.9807501
John Kasich,Sun Feb 28 15:01:13 +0000 2016,,,0.629858792,-94.26450693
John Kasich,Sun Feb 28 15:01:17 +0000 2016,,,0.66821903,-39.10257298
John Kasich,Sun Feb 28 15:01:17 +0000 2016,,,0.683578789,-17.0152749
John Kasich,Sun Feb 28 15:01:25 +0000 2016,,,0.603666484,-131.9289855
John Kasich,Sun Feb 28 15:01:27 +0000 2016,,,0.685776532,-13.85492552
John Kasich,Sun Feb 28 15:01:35 +0000 2016,,,0.69111371,-6.180075842
John Kasich,Sun Feb 28 15:01:53 +0000 2016,,,0.673712552,-31.20290099
John Kasich,Sun Feb 28 15:01:55 +0000 2016,,,0.678172052,-24.79015026
John Kasich,Sun Feb 28 15:02:02 +0000 2016,,,0.620316625,-107.9861211
John Kasich,Sun Feb 28 15:02:06 +0000 2016,,,0.629858732,-94.26459321
John Kasich,Sun Feb 28 15:02:13 +0000 2016,,,0.740706384,65.13407522
John Kasich,Sun Feb 28 15:02:13 +0000 2016,,,0.722953022,39.60478153
John Kasich,Sun Feb 28 15:02:14 +0000 2016,,,0.671470881,-34.42641873
John Kasich,Sun Feb 28 15:02:18 +0000 2016,,,0.657858849,-54.00048941
John Kasich,Sun Feb 28 15:02:20 +0000 2016,,,0.671470881,-34.42641873
John Kasich,Sun Feb 28 15:02:21 +0000 2016,,,0.636949897,-84.06751426
John Kasich,Sun Feb 28 15:02:25 +0000 2016,,,0.691596389,-5.485984551
John Kasich,Sun Feb 28 15:02:30 +0000 2016,,,0.684800744,-15.25810642
John Kasich,Sun Feb 28 15:02:35 +0000 2016,,,0.600957155,-135.8249944
John Kasich,Sun Feb 28 15:02:35 +0000 2016,,,0.627746701,-97.30168892
John Kasich,Sun Feb 28 15:02:37 +0000 2016,,,0.669471681,-37.30126373
John Kasich,Sun Feb 28 15:02:37 +0000 2016,,,0.613366246,-117.9807501
John Kasich,Sun Feb 28 15:02:38 +0000 2016,,,0.740706384,65.13407522
John Kasich,Sun Feb 28 15:02:39 +0000 2016,,,0.65811342,-53.6344169
John Kasich,Sun Feb 28 15:02:40 +0000 2016,,,0.650952339,-63.9320349
John Kasich,Sun Feb 28 15:02:40 +0000 2016,,,0.629858732,-94.26459321
John Kasich,Sun Feb 28 15:02:40 +0000 2016,,,0.634592593,-87.45731199
John Kasich,Sun Feb 28 15:02:41 +0000 2016,,,0.629858732,-94.26459321
John Kasich,Sun Feb 28 15:02:41 +0000 2016,,,0.600957155,-135.8249944
John Kasich,Sun Feb 28 15:02:42 +0000 2016,,,0.669471681,-37.30126373
John Kasich,Sun Feb 28 15:02:44 +0000 2016,,,0.629858732,-94.26459321
John Kasich,Sun Feb 28 15:02:44 +0000 2016,,,0.629858732,-94.26459321
John Kasich,Sun Feb 28 15:02:45 +0000 2016,,,0.629858732,-94.26459321
John Kasich,Sun Feb 28 15:03:08 +0000 2016,,,0.629858732,-94.26459321
John Kasich,Sun Feb 28 15:03:10 +0000 2016,,,0.629858732,-94.26459321
John Kasich,Sun Feb 28 15:03:14 +0000 2016,,,0.629858732,-94.26459321
John Kasich,Sun Feb 28 15:03:16 +0000 2016,,,0.629858732,-94.26459321
John Kasich,Sun Feb 28 15:03:16 +0000 2016,,,0.629858732,-94.26459321
John Kasich,Sun Feb 28 15:03:33 +0000 2016,,,0.650695324,-64.30162187
John Kasich,Sun Feb 28 15:03:34 +0000 2016,,,0.596064925,-142.8600099
John Kasich,Sun Feb 28 15:03:41 +0000 2016,,,0.669471681,-37.30126373
John Kasich,Sun Feb 28 15:03:46 +0000 2016,,,0.740706384,65.13407522
John Kasich,Sun Feb 28 15:03:51 +0000 2016,,,0.629858732,-94.26459321
John Kasich,Sun Feb 28 15:03:59 +0000 2016,,,0.666964054,-40.90722558
John Kasich,Sun Feb 28 15:04:05 +0000 2016,,,0.629858732,-94.26459321
John Kasich,Sun Feb 28 15:04:07 +0000 2016,,,0.66217351,-47.79601683
John Kasich,Sun Feb 28 15:04:10 +0000 2016,,,0.646570861,-70.23259017
John Kasich,Sun Feb 28 15:04:14 +0000 2016,,,0.709623218,20.43655406
John Kasich,Sun Feb 28 15:04:16 +0000 2016,,,0.629858732,-94.26459321
John Kasich,Sun Feb 28 15:04:19 +0000 2016,,,0.646570861,-70.23259017
John Kasich,Sun Feb 28 15:04:19 +0000 2016,,,0.732809603,53.77852232
John Kasich,Sun Feb 28 15:04:23 +0000 2016,,,0.740706384,65.13407522
John Kasich,Sun Feb 28 15:04:28 +0000 2016,,,0.666964054,-40.90722558
John Kasich,Sun Feb 28 15:04:29 +0000 2016,,,0.666964054,-40.90722558
John Kasich,Sun Feb 28 15:04:31 +0000 2016,,,0.666964054,-40.90722558
John Kasich,Sun Feb 28 15:04:37 +0000 2016,,,0.666964054,-40.90722558
John Kasich,Sun Feb 28 15:04:47 +0000 2016,,,0.675946295,-27.9907837
John Kasich,Sun Feb 28 15:04:49 +0000 2016,,,0.666964054,-40.90722558
John Kasich,Sun Feb 28 15:04:54 +0000 2016,,,0.668970883,-38.0214101
John Kasich,Sun Feb 28 15:04:59 +0000 2016,,,0.716335416,30.08867933
John Kasich,Sun Feb 28 15:05:03 +0000 2016,,,0.69304198,-3.40722802
John Kasich,Sun Feb 28 15:05:06 +0000 2016,,,0.653261721,-60.6111489
John Kasich,Sun Feb 28 15:05:11 +0000 2016,,,0.666964054,-40.90722558
John Kasich,Sun Feb 28 15:36:19 +0000 2016,,,0.666964054,-40.90722558
John Kasich,Sun Feb 28 15:36:22 +0000 2016,,,0.666964054,-40.90722558
John Kasich,Sun Feb 28 15:36:32 +0000 2016,,,0.740706384,65.13407522
John Kasich,Sun Feb 28 15:36:33 +0000 2016,,,0.634854853,-87.08018271
John Kasich,Sun Feb 28 15:36:34 +0000 2016,,,0.675946295,-27.9907837
John Kasich,Sun Feb 28 15:37:06 +0000 2016,,,0.634854853,-87.08018271
John Kasich,Sun Feb 28 15:37:16 +0000 2016,,,0.645536244,-71.72036704
John Kasich,Sun Feb 28 15:37:22 +0000 2016,,,0.684800744,-15.25810642
John Kasich,Sun Feb 28 15:37:44 +0000 2016,,,0.70210886,9.630924549
John Kasich,Sun Feb 28 15:37:56 +0000 2016,,,0.670721889,-35.5034675
John Kasich,Sun Feb 28 15:38:31 +0000 2016,,,0.665203094,-43.43948201
John Kasich,Sun Feb 28 15:38:43 +0000 2016,,,0.714723825,27.77121518
John Kasich,Sun Feb 28 15:38:59 +0000 2016,,,0.680389822,-21.6010021
John Kasich,Sun Feb 28 15:39:10 +0000 2016,,,0.684800744,-15.25810642
John Kasich,Sun Feb 28 15:39:17 +0000 2016,,,0.70210886,9.630924549
John Kasich,Sun Feb 28 15:39:36 +0000 2016,,,0.732366443,53.14125926
John Kasich,Sun Feb 28 15:39:39 +0000 2016,,,0.684800744,-15.25810642
John Kasich,Sun Feb 28 15:40:20 +0000 2016,,,0.714493155,27.43951225
John Kasich,Sun Feb 28 15:40:41 +0000 2016,,,0.63623029,-85.10230747
John Kasich,Sun Feb 28 15:40:44 +0000 2016,,,0.678172052,-24.79015026
John Kasich,Sun Feb 28 15:41:11 +0000 2016,,,0.740706384,65.13407522
John Kasich,Sun Feb 28 15:41:12 +0000 2016,,,0.714493155,27.43951225
John Kasich,Sun Feb 28 15:41:16 +0000 2016,,,0.657858849,-54.00048941
John Kasich,Sun Feb 28 15:41:16 +0000 2016,,,0.675946295,-27.9907837
John Kasich,Sun Feb 28 15:41:16 +0000 2016,,,0.70210886,9.630924549
John Kasich,Sun Feb 28 15:41:16 +0000 2016,,,0.70210886,9.630924549
John Kasich,Sun Feb 28 15:41:16 +0000 2016,,,0.697594702,3.139575736
John Kasich,Sun Feb 28 15:41:17 +0000 2016,,,0.675946295,-27.9907837
John Kasich,Sun Feb 28 15:41:17 +0000 2016,,,0.684800744,-15.25810642
John Kasich,Sun Feb 28 15:41:49 +0000 2016,,,0.675946295,-27.9907837
John Kasich,Sun Feb 28 15:42:03 +0000 2016,,,0.684800744,-15.25810642
John Kasich,Sun Feb 28 15:42:09 +0000 2016,,,0.714493155,27.43951225
John Kasich,Sun Feb 28 15:42:16 +0000 2016,,,0.684800744,-15.25810642
John Kasich,Sun Feb 28 15:42:28 +0000 2016,,,0.684800744,-15.25810642
John Kasich,Sun Feb 28 15:42:37 +0000 2016,,,0.684800744,-15.25810642
John Kasich,Sun Feb 28 15:42:38 +0000 2016,,,0.70210886,9.630924549
